CustomerID,Days_Since_Last_Transaction,Total_Orders_Count,Total_Prod_Purchased,Total_Spent,Avg_Order_Value,Uniq_Prod_Purchased_Count,Avg_Days_Btw_Order,Fav_DoW,Fav_Hour,is_UK,Cancellation_Count,Total_Transaction_Count,Cancellation_Rate,Avg_Monthly_Spending,Std_Monthly_Spending,Monthly_Spending_Trend
13534,2,43,2876,5613.08,130.537,119,24.31,2,10,1,46,342,0.135,467.757,255.272,14.725034965034963
13536,1,7,2126,3444.39,492.056,91,12.33,6,13,1,0,178,0.0,861.098,575.726,289.44300000000004
13538,43,7,175,1280.85,182.979,10,45.33,3,7,1,0,25,0.0,182.979,95.714,-1.6232142857142822
13539,85,4,314,605.84,151.46,36,126.0,3,10,1,1,38,0.026,201.947,100.325,75.795
13544,39,2,112,276.06,138.03,76,201.0,2,12,1,0,78,0.0,138.03,35.384,50.040000000000006
13546,12,3,357,621.09,207.03,72,94.0,0,14,1,0,97,0.0,207.03,23.974,13.225000000000009
13548,96,2,436,678.16,339.08,114,147.0,6,14,1,0,123,0.0,339.08,82.123,116.13999999999999
13549,25,8,457,916.12,114.515,37,55.86,1,13,1,1,52,0.019,183.224,108.736,-45.18200000000001
13551,319,1,12,91.80000000000001,91.8,4,0.0,0,14,1,0,4,0.0,91.8,0.0,0.0
13552,66,16,1386,3539.53,221.221,82,35.87,2,15,1,12,121,0.099,505.647,259.58,-4.645714285714293
13555,73,4,2636,4098.88,1024.72,128,42.67,1,12,1,0,135,0.0,2049.44,649.676,918.78
13557,28,2,546,584.06,292.03,31,252.0,4,15,1,0,34,0.0,292.03,72.62,102.69999999999999
13558,5,4,338,594.52,148.63,123,21.0,6,11,1,0,169,0.0,198.173,100.852,-95.01499999999999
13560,7,1,63,171.42000000000002,171.42,32,0.0,4,13,1,0,32,0.0,171.42,0.0,0.0
13561,215,1,83,141.85999999999999,141.86,14,0.0,6,12,1,0,14,0.0,141.86,0.0,0.0
13562,81,3,757,1799.33,599.777,50,82.0,0,10,1,0,82,0.0,599.777,8.956,-6.834999999999979
13563,84,2,209,777.53,388.765,49,56.0,4,17,1,0,49,0.0,388.765,110.146,155.76999999999998
13564,354,2,635,1174.03,587.015,67,14.0,0,16,1,0,80,0.0,1174.03,0.0,0.0
13565,19,2,172,240.22,120.11,35,315.0,6,14,1,0,38,0.0,120.11,14.043,19.86
13566,40,2,567,856.84,428.42,134,42.0,6,12,1,0,169,0.0,428.42,196.42,-277.7799999999999
13568,173,1,66,187.05,187.05,41,0.0,6,14,1,0,43,0.0,187.05,0.0,0.0
13569,17,2,155,337.12,168.56,72,350.0,1,13,1,0,78,0.0,168.56,83.071,117.48
13570,243,1,161,239.49,239.49,27,0.0,6,13,1,0,27,0.0,239.49,0.0,0.0
13571,12,12,1757,2088.94,174.078,157,21.91,3,12,1,0,340,0.0,232.104,181.264,51.62233333333334
13572,205,1,534,1384.25,1384.25,32,0.0,2,11,1,0,33,0.0,1384.25,0.0,0.0
13573,50,2,302,290.25,145.125,24,203.0,3,14,1,0,25,0.0,145.125,160.308,226.71
13575,23,5,449,732.0699999999999,146.414,41,38.25,4,11,1,0,46,0.0,146.414,66.492,5.501000000000002
13576,10,20,2640,6703.3,335.165,78,47.89,2,14,1,4,130,0.031,558.608,259.472,25.287552447552443
13577,25,5,771,1658.3,331.66,61,69.75,3,10,1,2,85,0.024,414.575,76.174,28.820000000000004
13579,14,2,176,467.04,233.52,19,355.0,4,8,1,0,23,0.0,233.52,97.326,137.64000000000004
13581,309,1,30,118.0,118.0,10,0.0,3,14,1,0,10,0.0,118.0,0.0,0.0
13583,155,1,725,781.03,781.03,53,0.0,3,10,1,0,53,0.0,781.03,0.0,0.0
13584,306,1,37,142.4,142.4,24,0.0,6,12,1,0,24,0.0,142.4,0.0,0.0
13587,31,3,160,347.0,115.667,8,16.0,4,12,1,3,11,0.273,173.5,338.704,-479.0
13588,15,12,2574,2449.5299999999997,204.127,131,40.27,3,9,1,5,179,0.028,408.255,149.573,42.653999999999996
13589,14,2,114,379.65,189.825,21,165.0,4,12,1,0,21,0.0,189.825,60.564,85.65
13590,11,7,1846,1976.12,282.303,70,70.33,2,12,1,2,89,0.022,329.353,117.548,19.15257142857142
13591,64,3,485,1117.13,372.377,56,101.0,3,12,1,0,58,0.0,372.377,78.941,-60.650000000000006
13592,35,4,84,247.95999999999998,61.99,15,76.33,1,14,1,0,16,0.0,82.653,43.475,-17.134999999999998
13593,108,6,695,1965.0800000000002,327.513,77,76.6,4,16,1,1,128,0.008,491.27,133.85,23.514000000000003
13594,52,1,359,396.97,396.97,26,0.0,1,10,1,0,26,0.0,396.97,0.0,0.0
13596,5,2,384,664.11,332.055,133,7.0,6,11,1,0,146,0.0,332.055,65.924,-93.23000000000002
13598,47,2,51,147.29,73.645,33,0.0,6,14,1,1,36,0.028,147.29,0.0,0.0
13599,1,33,3169,5028.57,152.381,171,33.84,2,9,1,16,262,0.061,457.143,537.794,63.75054545454547
13600,312,1,324,219.52,219.52,19,0.0,0,15,1,0,19,0.0,219.52,0.0,0.0
13601,45,2,548,693.32,346.66,90,166.0,1,17,1,0,99,0.0,346.66,37.533,-53.079999999999984
13602,64,1,267,428.89,428.89,23,0.0,3,11,1,0,23,0.0,428.89,0.0,0.0
13603,26,1,164,164.34,164.34,27,0.0,6,15,1,0,27,0.0,164.34,0.0,0.0
13606,29,3,276,276.75,92.25,40,141.0,6,12,1,0,40,0.0,92.25,75.733,-19.95
13607,40,1,288,675.51,675.51,93,0.0,6,16,1,0,97,0.0,675.51,0.0,0.0
13610,12,9,486,1065.88,118.431,165,86.62,6,15,1,2,217,0.009,152.269,49.667,-5.958214285714285
13611,89,4,750,1140.8,285.2,67,115.33,6,14,1,2,74,0.027,380.267,119.3,107.26500000000001
13614,24,4,564,1585.46,396.365,171,102.0,1,14,1,0,195,0.0,396.365,171.401,62.50599999999999
13615,312,2,183,399.99,199.995,23,6.0,1,8,1,1,24,0.042,399.99,0.0,0.0
13617,40,3,300,544.18,181.393,31,70.0,6,13,1,0,44,0.0,181.393,51.801,23.684999999999988
13618,173,1,246,177.34,177.34,13,0.0,6,11,1,0,13,0.0,177.34,0.0,0.0
13621,116,1,343,213.85,213.85,19,0.0,0,8,1,0,19,0.0,213.85,0.0,0.0
13623,30,7,282,696.2,99.457,77,133.5,3,13,1,4,82,0.049,139.24,32.111,14.064000000000005
13626,252,1,209,257.23,257.23,19,0.0,4,10,1,0,19,0.0,257.23,0.0,0.0
13627,59,7,1266,1624.02,232.003,84,77.17,3,9,1,2,94,0.021,270.67,146.638,-12.459428571428566
13629,23,11,4372,7792.36,708.396,28,31.5,2,8,1,0,59,0.0,865.818,317.525,59.872666666666674
13630,5,11,1377,1995.68,181.425,51,74.2,4,15,1,9,80,0.112,285.097,151.047,20.055714285714277
13631,99,12,460,3021.77,251.814,6,18.45,1,15,1,1,12,0.083,604.354,531.237,-62.644999999999996
13632,24,6,1030,2114.68,352.447,121,73.6,6,8,1,1,146,0.007,528.67,276.02,18.155999999999977
13634,33,5,700,1547.3600000000001,309.472,156,73.5,6,12,1,0,186,0.0,309.472,169.405,6.245999999999999
13635,67,1,677,1071.03,1071.03,62,0.0,0,10,1,0,62,0.0,1071.03,0.0,0.0
13636,36,6,586,941.62,156.937,57,92.2,3,10,1,1,64,0.016,188.324,81.567,26.389
13637,52,3,404,803.05,267.683,78,87.0,2,13,1,0,98,0.0,267.683,144.826,-144.75
13638,15,1,93,122.64,122.64,8,0.0,3,10,1,0,8,0.0,122.64,0.0,0.0
13639,74,1,800,1033.34,1033.34,39,0.0,0,13,1,0,40,0.0,1033.34,0.0,0.0
13642,215,1,151,312.28,312.28,57,0.0,6,12,1,0,57,0.0,312.28,0.0,0.0
13643,31,3,273,519.44,173.147,24,77.0,1,15,1,0,28,0.0,173.147,86.082,86.07000000000001
13644,8,5,2060,2597.52,519.504,144,24.25,2,11,1,2,148,0.014,519.504,347.026,-152.42600000000002
13645,120,1,158,252.1,252.1,5,0.0,3,16,1,0,5,0.0,252.1,0.0,0.0
13647,9,5,886,1640.22,328.044,65,70.0,3,13,1,1,79,0.013,328.044,192.025,-49.196
13649,256,2,139,346.6,173.3,23,110.0,2,14,1,0,23,0.0,173.3,34.648,-49.0
13650,16,7,918,1809.34,258.477,79,73.33,0,12,1,2,98,0.02,361.868,68.982,-1.9540000000000022
13651,39,1,32,79.2,79.2,5,0.0,0,12,1,0,5,0.0,79.2,0.0,0.0
13652,45,3,578,1095.08,365.027,48,161.5,0,9,1,0,63,0.0,365.027,80.18,74.02000000000001
13654,43,6,2182,2707.33,451.222,157,46.0,6,16,1,0,166,0.0,541.466,267.938,141.638
13655,114,2,605,932.97,466.485,52,127.0,2,14,1,0,56,0.0,466.485,117.146,165.67000000000007
13656,164,2,490,379.65,189.825,49,173.0,3,15,1,0,49,0.0,189.825,38.361,54.24999999999997
13657,10,2,208,367.14,183.57,15,191.0,6,12,1,0,15,0.0,183.57,44.166,62.46000000000001
13658,9,7,1009,2421.47,345.924,91,66.83,3,13,1,4,112,0.036,605.368,574.123,30.986999999999988
13659,197,3,867,1540.65,513.55,93,61.5,6,12,1,4,107,0.037,770.325,374.59,-529.75
13662,85,7,528,862.58,123.226,50,69.5,2,13,1,5,57,0.088,215.645,159.853,13.300000000000006
13663,179,1,91,189.47,189.47,13,0.0,0,15,1,0,13,0.0,189.47,0.0,0.0
13666,60,3,41,84.65,28.217,12,113.5,4,13,1,0,12,0.0,42.325,30.724,-43.449999999999996
13667,149,1,149,299.05,299.05,82,0.0,2,15,1,0,83,0.0,299.05,0.0,0.0
13668,2,29,3617,6162.31,212.493,286,36.57,3,12,1,31,494,0.063,513.526,351.526,-10.442272727272732
13669,50,2,237,218.55,109.275,9,99.0,3,9,1,0,9,0.0,109.275,86.444,122.24999999999997
13670,75,1,282,349.7,349.7,25,0.0,6,15,1,0,25,0.0,349.7,0.0,0.0
13672,301,5,0,0.0,0.0,4,23.75,4,13,1,9,15,0.6,-0.0,0.0,1.7763568394002505e-15
13673,18,2,114,387.44,193.72,47,14.0,0,15,1,0,60,0.0,387.44,0.0,0.0
13675,151,2,330,486.82000000000005,243.41,25,133.0,0,12,1,0,25,0.0,243.41,91.966,-130.05999999999997
13678,151,1,924,232.6,232.6,16,0.0,0,10,1,0,16,0.0,232.6,0.0,0.0
13680,1,5,1265,2199.01,439.802,164,168.25,3,13,1,21,215,0.098,733.003,123.307,-118.19999999999997
13681,17,4,360,827.83,206.958,37,46.0,6,11,1,0,57,0.0,275.943,64.642,46.644999999999996
13682,187,1,10,59.5,59.5,3,0.0,6,14,1,0,3,0.0,59.5,0.0,0.0
13684,285,2,37,62.13,31.065,29,0.0,6,10,1,1,30,0.033,62.13,0.0,0.0
13685,2,7,5056,3119.44,445.634,29,9.67,0,10,1,0,39,0.0,1559.72,529.948,-749.46
13686,182,1,70,72.0,72.0,8,0.0,4,9,1,0,8,0.0,72.0,0.0,0.0
13689,63,1,512,910.0,910.0,6,0.0,4,13,1,0,6,0.0,910.0,0.0,0.0
13690,59,1,67,172.25,172.25,9,0.0,1,15,1,0,9,0.0,172.25,0.0,0.0
13692,24,4,1225,1473.3700000000001,368.343,48,136.0,6,12,1,1,54,0.019,491.123,441.914,-119.945
13693,325,2,-6,-32.0,-16.0,4,0.0,1,15,1,4,4,1.0,-32.0,0.0,0.0
13694,3,57,61904,62961.54,1104.588,367,17.89,3,12,1,13,581,0.022,4843.195,2245.535,89.2612637362638
13695,31,15,1599,2444.13,162.942,45,16.29,4,14,1,0,86,0.0,271.57,212.019,32.46916666666667
13697,38,1,177,151.29999999999998,151.3,12,0.0,1,9,1,0,12,0.0,151.3,0.0,0.0
13699,155,1,66,308.58000000000004,308.58,14,0.0,3,16,1,0,14,0.0,308.58,0.0,0.0
13700,26,10,2281,2248.63,224.863,139,33.44,3,11,1,0,194,0.0,321.233,106.964,15.501071428571425
13703,318,1,10,99.5,99.5,1,0.0,1,13,1,0,1,0.0,99.5,0.0,0.0
13704,5,10,1528,2295.31,229.531,111,15.78,1,15,1,1,135,0.007,573.828,514.315,-374.067
13705,7,3,363,711.86,237.287,25,183.0,0,9,1,0,28,0.0,237.287,70.441,-64.47999999999999
13706,302,1,189,330.79,330.79,20,0.0,3,9,1,0,20,0.0,330.79,0.0,0.0
13707,267,2,351,806.41,403.205,48,48.0,4,13,1,0,48,0.0,403.205,254.848,-360.40999999999997
13708,271,1,300,283.33,283.33,48,0.0,6,13,1,0,48,0.0,283.33,0.0,0.0
13709,3,17,3493,6228.71,366.395,244,32.62,4,14,1,10,345,0.029,889.816,600.813,23.62071428571428
13710,31,1,176,180.48,180.48,8,0.0,1,8,1,0,8,0.0,180.48,0.0,0.0
13711,218,2,140,252.06,126.03,11,0.0,3,10,1,0,13,0.0,252.06,0.0,0.0
13712,246,1,352,228.84,228.84,10,0.0,3,12,1,0,10,0.0,228.84,0.0,0.0
13715,281,8,554,1051.99,131.499,89,28.14,2,12,1,3,107,0.028,350.663,185.397,-168.395
13716,269,1,138,138.28,138.28,21,0.0,1,13,1,0,21,0.0,138.28,0.0,0.0
13717,32,7,1958,1432.26,204.609,92,77.83,0,14,1,1,103,0.01,238.71,54.655,-11.698857142857145
13718,246,2,173,306.55,153.275,9,49.0,3,11,1,0,12,0.0,153.275,55.473,78.44999999999999
13719,15,5,609,1041.68,208.336,56,54.75,3,15,1,0,60,0.0,260.42,136.887,100.33
13720,116,4,500,784.9,196.225,41,46.0,2,9,1,0,42,0.0,196.225,74.543,-11.699999999999998
13721,36,1,316,524.14,524.14,28,0.0,3,14,1,0,28,0.0,524.14,0.0,0.0
13722,120,4,1400,2369.16,592.29,75,54.0,2,11,1,1,86,0.012,789.72,742.444,-734.86
13723,217,1,43,199.85000000000002,199.85,6,0.0,4,17,1,0,6,0.0,199.85,0.0,0.0
13725,49,11,659,1809.81,164.528,97,74.1,4,12,1,14,118,0.119,301.635,560.034,-211.30314285714283
13726,38,2,1054,1079.6599999999999,539.83,39,62.0,2,11,1,0,42,0.0,539.83,349.523,494.3
13727,28,2,162,333.48,166.74,19,5.0,6,12,1,0,20,0.0,333.48,0.0,0.0
13728,36,6,458,1016.14,169.357,38,54.8,2,10,1,0,63,0.0,169.357,27.995,6.523428571428571
13730,135,2,488,752.6,376.3,38,26.0,4,12,1,0,43,0.0,752.6,0.0,0.0
13731,219,2,278,610.59,305.295,36,27.0,3,10,1,0,38,0.0,305.295,3.995,-5.649999999999977
13732,28,1,498,491.86,491.86,33,0.0,4,15,1,0,33,0.0,491.86,0.0,0.0
13735,24,8,1081,2764.48,345.56,161,90.0,1,11,1,12,207,0.058,691.12,283.047,-78.91999999999999
13736,5,3,492,721.9,240.633,167,255.0,6,15,1,3,193,0.016,360.95,16.009,22.639999999999986
13737,200,1,125,339.59999999999997,339.6,29,0.0,0,16,1,0,30,0.0,339.6,0.0,0.0
13739,18,1,54,216.9,216.9,3,0.0,0,13,1,0,3,0.0,216.9,0.0,0.0
13740,240,1,425,350.75,350.75,23,0.0,2,10,1,0,23,0.0,350.75,0.0,0.0
13741,71,4,217,666.33,166.582,34,95.33,3,9,1,1,35,0.029,222.11,74.678,72.22
13742,16,14,1107,3079.27,219.948,200,58.69,6,14,1,2,315,0.006,439.896,307.911,-21.422142857142862
13743,2,8,1775,1340.1499999999999,167.519,8,57.86,4,14,1,1,42,0.024,223.358,64.155,14.455142857142857
13744,95,2,1153,1080.52,540.26,54,197.0,6,14,1,0,63,0.0,540.26,391.822,-554.1200000000001
13745,151,2,486,291.54,145.77,25,11.0,3,16,1,1,26,0.038,145.77,218.171,-308.54
13747,373,1,8,79.6,79.6,1,0.0,2,10,1,0,1,0.0,79.6,0.0,0.0
13748,95,5,439,948.25,189.65,24,69.5,0,9,1,0,28,0.0,316.083,97.182,81.69999999999999
13750,53,5,516,1647.26,329.452,20,70.75,1,15,1,0,24,0.0,329.452,21.884,-2.7540000000000022
13751,288,1,152,296.25,296.25,9,0.0,3,15,1,0,9,0.0,296.25,0.0,0.0
13752,124,6,873,1145.38,190.897,63,24.4,6,14,1,0,74,0.0,229.076,140.391,-52.51700000000001
13753,287,1,512,741.26,741.26,35,0.0,4,12,1,0,35,0.0,741.26,0.0,0.0
13754,151,2,214,282.59999999999997,141.3,11,166.0,2,14,1,0,12,0.0,141.3,20.789,-29.400000000000006
13755,3,10,1219,2101.39,210.139,232,9.11,0,13,1,1,322,0.003,700.463,478.673,-364.28000000000003
13756,2,15,3164,5145.12,343.008,66,27.21,2,9,1,1,143,0.007,571.68,304.625,18.818500000000007
13758,11,7,1844,3190.55,455.793,104,60.33,6,15,1,0,117,0.0,638.11,255.809,71.133
13759,33,2,287,659.4100000000001,329.705,24,38.0,3,15,1,0,25,0.0,329.705,326.266,-461.4100000000001
13760,54,2,197,286.79,143.395,50,202.0,6,16,1,0,57,0.0,143.395,11.745,16.610000000000014
13761,50,2,642,1070.65,535.325,68,129.0,3,14,1,0,70,0.0,535.325,61.681,87.23000000000008
13762,204,2,0,3.552713678800501e-15,0.0,7,14.0,3,9,1,7,14,0.5,0.0,0.0,0.0
13763,63,3,725,1689.46,563.153,17,60.5,4,15,1,2,17,0.118,563.153,997.503,865.9799999999999
13764,70,3,923,1516.42,505.473,182,133.5,3,12,1,0,206,0.0,505.473,65.045,36.620000000000005
13767,2,52,7258,16945.71,325.879,55,21.25,0,14,1,31,399,0.078,1303.516,1027.684,37.62461538461539
13769,2,16,1152,2771.87,173.242,73,70.27,0,13,1,8,143,0.056,277.187,115.392,3.607818181818182
13771,64,5,1476,2631.7,526.34,114,74.5,2,14,1,1,120,0.008,657.925,499.38,29.799999999999976
13772,33,3,540,1122.63,374.21,141,103.0,6,11,1,0,173,0.0,374.21,126.477,105.62000000000002
13774,81,1,192,345.0,345.0,22,0.0,0,12,1,0,22,0.0,345.0,0.0,0.0
13777,0,40,12807,25758.100000000002,643.953,39,28.05,3,10,1,20,217,0.092,1981.392,2362.039,86.93170329670328
13778,103,1,70,178.7,178.7,9,0.0,6,15,1,0,9,0.0,178.7,0.0,0.0
13780,7,2,318,360.01,180.005,56,163.0,4,13,1,0,57,0.0,180.005,90.121,127.45
13781,250,1,30,127.84,127.84,17,0.0,6,12,1,0,17,0.0,127.84,0.0,0.0
13782,12,6,369,908.86,151.477,96,63.0,6,12,1,0,113,0.0,181.772,47.46,4.088999999999999
13784,9,11,2493,2462.79,223.89,9,32.3,3,9,1,0,31,0.0,273.643,244.479,-0.02099999999999985
13786,367,1,136,230.39999999999998,230.4,7,0.0,1,13,1,0,7,0.0,230.4,0.0,0.0
13787,75,2,337,309.04,154.52,24,289.0,6,12,1,0,31,0.0,154.52,68.052,96.23999999999998
13790,4,1,748,348.8,348.8,45,0.0,0,15,1,0,45,0.0,348.8,0.0,0.0
13791,43,3,828,1047.68,349.227,7,62.5,3,16,1,6,17,0.353,349.227,730.293,-702.66
13792,66,2,92,195.55,97.775,13,221.0,1,14,1,0,13,0.0,97.775,32.774,46.349999999999994
13798,1,63,23515,36352.87,577.03,115,16.69,4,15,1,89,438,0.203,2796.375,1061.067,-166.28208791208795
13799,116,2,402,688.86,344.43,32,178.0,0,12,1,0,39,0.0,344.43,3.861,5.4599999999999795
13800,309,1,331,558.32,558.32,33,0.0,3,12,1,0,33,0.0,558.32,0.0,0.0
13801,66,1,168,324.8,324.8,23,0.0,1,10,1,0,23,0.0,324.8,0.0,0.0
13802,138,6,2281,3906.27,651.045,57,123.4,2,10,1,6,66,0.091,976.568,909.963,432.33099999999996
13803,255,1,121,277.07,277.07,17,0.0,1,12,1,0,17,0.0,277.07,0.0,0.0
13804,30,7,1462,2588.39,369.77,124,43.17,2,12,1,0,135,0.0,647.098,221.487,-86.34700000000001
13805,52,2,1900,924.6,462.3,10,77.0,1,14,1,0,13,0.0,462.3,53.655,-75.88
13806,63,1,56,256.38,256.38,10,0.0,4,11,1,0,10,0.0,256.38,0.0,0.0
13807,367,1,36,112.6,112.6,7,0.0,1,15,1,0,7,0.0,112.6,0.0,0.0
13808,5,5,782,1747.66,349.532,70,22.75,6,12,1,0,76,0.0,582.553,308.175,-246.97000000000003
13809,305,1,29,155.05,155.05,11,0.0,0,13,0,0,12,0.0,155.05,0.0,0.0
13810,28,2,307,827.51,413.755,30,28.0,4,12,0,0,32,0.0,413.755,262.683,-371.49
13811,183,2,63,519.75,259.875,5,56.0,3,9,0,0,10,0.0,259.875,52.503,74.25
13812,42,3,330,485.0,161.667,32,31.5,4,12,0,0,33,0.0,242.5,25.795,-36.48000000000002
13813,39,5,539,1155.41,231.082,53,45.5,0,10,0,2,67,0.03,288.852,212.534,56.48300000000002
13814,56,3,862,1562.12,520.707,37,40.5,0,13,0,1,58,0.017,520.707,496.424,-317.27
13815,22,5,2537,3654.91,730.982,131,105.5,0,13,0,1,174,0.006,913.728,728.307,-161.339
13816,23,4,256,483.04,120.76,26,35.67,3,14,0,5,31,0.161,241.52,96.464,-136.42000000000002
13817,29,2,208,328.98,164.49,19,322.0,3,17,0,0,22,0.0,164.49,76.071,107.58
13819,301,3,1109,1140.35,380.117,26,9.0,0,10,1,0,36,0.0,570.175,228.926,323.74999999999994
13821,144,2,153,385.64,192.82,51,117.0,2,11,1,0,59,0.0,192.82,109.361,-154.65999999999997
13822,5,2,611,632.0,316.0,90,35.0,6,15,1,0,96,0.0,316.0,215.498,-304.76
13823,18,2,439,957.66,478.83,39,73.0,4,10,1,0,40,0.0,478.83,242.665,-343.17999999999995
13824,32,5,768,1698.94,339.788,34,69.5,2,8,1,0,46,0.0,339.788,213.2,-81.0
13826,158,2,81,179.55,89.775,10,18.0,3,13,1,1,11,0.091,89.775,141.032,-199.45
13827,57,3,138,409.8,136.6,83,43.0,4,11,1,0,92,0.0,204.9,135.567,-191.71999999999997
13828,22,1,311,209.49,209.49,15,0.0,3,16,1,0,15,0.0,209.49,0.0,0.0
13829,359,1,-12,-102.0,-102.0,1,0.0,2,16,1,1,1,1.0,-102.0,0.0,0.0
13831,16,6,743,2198.45,366.408,58,70.6,0,13,1,0,72,0.0,439.69,140.637,-34.645
13832,17,2,25,40.949999999999996,20.475,3,2.0,6,15,1,1,4,0.25,40.95,0.0,0.0
13833,159,1,117,383.85,383.85,28,0.0,6,13,1,0,28,0.0,383.85,0.0,0.0
13835,25,4,442,834.57,208.642,48,63.33,6,15,1,0,55,0.0,208.642,96.692,-71.369
13837,211,2,182,266.59000000000003,133.295,17,106.0,3,12,1,0,18,0.0,133.295,34.288,48.49000000000002
13838,5,4,254,674.82,168.705,144,121.33,6,10,1,0,165,0.0,224.94,15.607,-11.689999999999998
13841,252,1,100,85.0,85.0,1,0.0,4,12,1,0,1,0.0,85.0,0.0,0.0
13842,58,9,1768,3385.62,376.18,155,38.5,2,10,1,0,206,0.0,376.18,133.941,36.12016666666667
13844,11,1,196,361.62,361.62,20,0.0,0,13,1,0,20,0.0,361.62,0.0,0.0
13845,64,1,182,312.98,312.98,9,0.0,3,8,1,0,9,0.0,312.98,0.0,0.0
13846,24,4,383,847.61,211.902,56,185.67,1,16,1,3,58,0.052,282.537,112.883,-105.135
13848,92,3,3700,1255.0,418.333,3,137.0,1,10,1,0,5,0.0,418.333,170.318,0.0
13849,51,2,1016,1537.95,768.975,97,119.0,2,10,1,0,101,0.0,768.975,248.046,350.78999999999996
13850,88,2,941,1586.81,793.405,93,41.0,1,14,1,1,94,0.011,793.405,1134.305,-1604.15
13851,95,3,1705,2651.46,883.82,77,96.5,2,14,1,0,81,0.0,883.82,560.309,525.9300000000001
13853,8,2,304,1056.94,528.47,23,49.0,3,14,1,1,24,0.042,528.47,794.321,-1123.34
13854,8,29,2278,8025.0199999999995,276.725,39,30.79,3,11,1,4,114,0.035,617.309,318.295,-35.3039010989011
13856,168,5,484,363.4,72.68,10,11.5,4,13,1,3,17,0.176,181.7,123.461,174.6
13858,57,1,75,216.17,216.17,11,0.0,3,16,1,0,11,0.0,216.17,0.0,0.0
13859,326,1,129,201.16,201.16,27,0.0,0,16,1,0,28,0.0,201.16,0.0,0.0
13860,1,6,589,1240.0,206.667,58,33.0,2,9,1,1,77,0.013,310.0,77.04,-14.48800000000001
13862,18,10,1682,2187.31,218.731,97,85.44,1,14,1,3,142,0.021,273.414,92.088,-15.727500000000004
13863,245,2,219,299.56,149.78,20,2.0,2,10,1,2,22,0.091,299.56,0.0,0.0
13865,58,4,204,501.56,125.39,26,77.0,2,8,1,0,30,0.0,125.39,24.522,-7.364000000000004
13866,74,1,57,145.67000000000002,145.67,7,0.0,0,14,1,0,7,0.0,145.67,0.0,0.0
13867,31,3,501,1005.09,335.03,51,93.5,0,12,1,0,60,0.0,335.03,170.232,141.8
13868,7,2,1964,3192.54,1596.27,32,31.0,1,12,1,0,33,0.0,1596.27,1539.697,2177.46
13869,123,4,1709,3083.65,770.912,234,78.0,0,13,1,0,304,0.0,770.912,515.604,368.537
13870,2,10,1320,2751.25,275.125,91,63.78,4,9,1,3,118,0.025,393.036,265.827,-67.30535714285715
13871,22,14,2801,6389.8,456.414,155,26.85,3,12,1,2,338,0.006,638.98,242.052,20.581818181818182
13873,119,4,138,381.7,95.425,21,125.0,3,9,1,1,24,0.042,127.233,27.779,22.82500000000001
13874,358,1,180,540.45,540.45,18,0.0,3,18,1,0,18,0.0,540.45,0.0,0.0
13875,53,5,1316,1786.79,357.358,79,62.0,4,9,1,0,104,0.0,357.358,17.511,5.657000000000005
13876,63,1,36,122.7,122.7,7,0.0,4,10,1,0,7,0.0,122.7,0.0,0.0
13877,86,1,108,117.24,117.24,3,0.0,2,15,1,0,3,0.0,117.24,0.0,0.0
13878,54,1,463,1271.57,1271.57,35,0.0,6,12,1,0,35,0.0,1271.57,0.0,0.0
13880,21,13,1842,3219.77,247.675,125,28.83,1,14,1,0,165,0.0,321.977,194.901,41.26345454545455
13881,3,22,10062,16989.52,772.251,72,28.71,1,10,1,2,180,0.011,1544.502,1173.769,185.98772727272726
13882,2,6,950,1131.28,188.547,54,19.6,3,12,1,1,66,0.015,377.093,266.986,-245.11499999999995
13883,1,9,1369,2542.25,282.472,109,110.5,3,10,1,12,154,0.078,508.45,506.103,-5.9809999999999945
13884,7,6,297,781.3000000000001,130.217,45,109.2,6,13,1,1,60,0.017,260.433,78.009,28.575000000000003
13885,189,2,182,506.8,253.4,28,11.0,0,8,1,0,28,0.0,253.4,206.122,-291.5
13886,71,1,126,243.56,243.56,16,0.0,3,13,1,0,16,0.0,243.56,0.0,0.0
13887,204,1,147,349.55,349.55,19,0.0,3,17,1,0,19,0.0,349.55,0.0,0.0
13888,119,2,254,595.67,297.835,38,99.0,4,10,1,0,39,0.0,297.835,96.555,136.55
13889,92,1,146,416.90000000000003,416.9,15,0.0,3,9,1,0,15,0.0,416.9,0.0,0.0
13890,1,14,826,1860.8600000000001,132.919,74,74.77,3,9,1,4,114,0.035,310.143,280.737,105.19828571428573
13892,26,4,983,632.97,158.242,26,73.33,3,16,1,0,27,0.0,210.99,265.25,3.3400000000000034
13893,297,1,190,821.1,821.1,21,0.0,1,11,1,0,21,0.0,821.1,0.0,0.0
13894,22,5,339,535.97,107.194,25,211.5,2,9,1,3,30,0.1,267.985,165.512,234.06999999999996
13895,21,5,1364,2588.12,517.624,97,35.75,1,11,1,1,119,0.008,647.03,249.119,130.262
13897,50,1,200,311.16,311.16,17,0.0,3,14,1,0,17,0.0,311.16,0.0,0.0
13898,325,1,133,155.93,155.93,12,0.0,1,10,1,0,12,0.0,155.93,0.0,0.0
13899,16,2,156,388.52,194.26,19,258.0,3,9,1,0,19,0.0,194.26,147.418,-208.48000000000002
13900,183,3,430,740.95,246.983,42,39.5,1,12,1,0,43,0.0,246.983,206.713,-174.54000000000002
